0	0	0
-0.167457992090343	0.725475410193535	-0.715478157011696
0.0974597725199527	2.66360787894858	-1.27224224267023
0.540536076381274	3.70621854165435	-1.43373698363545
-0.717692661415322	5.18790643192236	-3.16334671192956
-0.768002005128714	6.5372697786415	-4.18826570584974
-0.167830088726273	9.77985642054564	-4.58004383685927
-0.713236802598505	10.6606386039037	-3.70713781888725
0.196795746028317	12.3646003823607	-5.06877234783451
1.05565363419496	14.0645254163114	-5.74325933282568
0.396605145479269	17.827591356606	-4.78362401617219
